mes,date,ethereum,bitcoin,litecoin,monero,binance
Febrero,2020-02-05,197.7783446895,9432.50208828,70.52970198965,76.80255645275,18.78886582075
Febrero,2020-02-06,208.2508911185,9682.218672855,72.8816029381,78.21404379325,19.9349016738
Febrero,2020-02-07,217.7225658495,9780.35997357,74.09052897875,79.35043792785001,21.47372681045
Febrero,2020-02-08,220.987191805,9777.829566295,74.78061634345,79.31570118135,21.5716086226
Febrero,2020-02-09,226.4232408825,9989.91368672,76.9463282026,84.0666160677,23.028775958
Febrero,2020-02-10,223.6323304555,9975.1645785,75.34252269555,85.8857617737,24.6808282196
Febrero,2020-02-11,227.582371131,9969.69376582,74.73871713765,86.33512202135,24.9492438006
Febrero,2020-02-12,254.1475576475,10297.9996884,79.3632601938,92.5388204677,26.1499054742
Febrero,2020-02-13,266.3317814195,10286.8943498,81.1357397687,93.17388488865,25.93631928645
Febrero,2020-02-14,273.909466323,10223.764794,81.44635008879999,93.01476465145,25.8125109729
Febrero,2020-02-15,275.701684404,10107.9917047,79.74358211955,92.06017478675,25.0723202892
Febrero,2020-02-16,257.683423086,9888.178083275,74.9939569608,86.43137147105,23.6647140424
Febrero,2020-02-17,255.6032819715,9723.226887045,72.41183154505,84.31418718935001,22.62088432125
Febrero,2020-02-18,272.330015576,9897.15903872,74.4532136941,84.0704122208,23.59848174825
Febrero,2020-02-19,271.6509484925,9901.449693555,74.37169746514999,82.3490391368,23.27352333405
Febrero,2020-02-20,257.323331375,9575.558396404998,69.81300096975,77.1055580234,21.99302319735
Febrero,2020-02-21,261.346969717,9656.37929288,71.92702633585,78.8881264307,22.3145539806
Febrero,2020-02-22,262.65016355499995,9649.479954415,74.52978604115,80.56221913985,21.996239764
Febrero,2020-02-23,267.8573326755,9797.597625375,77.38765885769999,82.15803763265,22.473701748350003
Febrero,2020-02-24,267.5823410055,9744.394685755,75.96824217525,81.7673085706,22.4262854077
Febrero,2020-02-25,256.1452365255,9478.87902544,72.93798603165,78.66562992165001,21.17293401275
Febrero,2020-02-26,235.4581298755,9029.602430415,65.22223325075001,73.5636464002,19.32874590085
Febrero,2020-02-27,224.9467206885,8755.046178345001,61.21384550665,69.7150654261,18.71960633165
Febrero,2020-02-28,225.2775717925,8691.694079125,60.5060771296,68.9308930781,18.9073383082
Febrero,2020-02-29,226.0525708125,8687.57031602,59.88134384105,67.7982706447,19.5293122339
Marzo,2020-03-01,220.4041589725,8599.00469311,58.3822899892,65.6133982663,19.27917565345
Marzo,2020-03-02,225.047933661,8726.969670055001,59.74801432585,66.71724479184999,19.41789175585
Marzo,2020-03-03,227.0292342445,8803.294488595,61.18050035865,66.9953532872,19.85182286215
Marzo,2020-03-04,225.064651335,8777.898780835,60.4640046023,66.5271025079,19.9107089939
Marzo,2020-03-05,229.5031751675,8949.654165144999,61.77328325415,67.9244165129,20.71145635825
Marzo,2020-03-06,236.1492781375,9099.88768948,62.61645004455,68.77283106325001,21.2427642441
Marzo,2020-03-07,243.7648901095,9026.982633615,62.12868469595,67.12318995655,20.64050934825
Marzo,2020-03-08,219.1918411025,8509.79847966,56.16681233805,60.8278695265,18.6211358288
Marzo,2020-03-09,199.8606497865,7933.945704765,49.7959203292,54.78383132645,16.58755471885
Marzo,2020-03-10,201.8893744985,7975.85423324,50.32388629195,55.55761962605,16.9402352333
Marzo,2020-03-11,193.6582308195,7796.813393385,48.42518113565,53.64084943955,16.3345405952
Marzo,2020-03-12,153.1793268285,6394.73492448,39.59263034955,43.5544126537,13.038934155545
Marzo,2020-03-13,116.30691837215,4972.54784389,32.41046075035,33.32238705475,9.156263925405
Marzo,2020-03-14,128.449423779,5375.14792621,35.8212559571,37.7047823192,10.626762112135
Marzo,2020-03-15,127.0478999845,5502.96419835,36.217625931650005,38.348734963850006,10.5956956258
Marzo,2020-03-16,115.083778111,4980.29370412,33.52695903565,34.1740876964,9.55128448461
Marzo,2020-03-17,114.6975350975,5176.628964585,34.10406999035,35.225416400300006,9.906660608045
Marzo,2020-03-18,113.88236788,5200.585005785,33.46032474985,35.4719177627,9.998142096405
Marzo,2020-03-19,127.630292614,5783.35235063,36.9713593858,39.23314593045,11.3599830923
Marzo,2020-03-20,136.7297349455,6355.021746215,39.4559485716,41.35254632905,12.18106907315
Marzo,2020-03-21,131.56808645950002,6155.479278365,38.1417350584,40.47971122935,11.8306660564
Marzo,2020-03-22,129.5304907165,6091.705680235,37.48807559785,40.23343826305,11.76560850275
Marzo,2020-03-23,128.389747892,6114.469500075,37.1311213474,41.1062911249,11.5258132295
Marzo,2020-03-24,137.558654337,6600.04461819,39.5113420455,45.39888276955,12.21116282975
Marzo,2020-03-25,137.8540091365,6714.71877159,39.6209398492,46.6253702917,12.37499583685
Marzo,2020-03-26,136.8583043105,6663.213297505,39.47885991555,48.99062182215,12.73936497575
Marzo,2020-03-27,136.9203186455,6630.26900115,39.74058047235,49.87930812365,12.89369138315
Marzo,2020-03-28,130.4974650105,6292.669456755,38.2161305422,46.868147463,12.1744791814
Marzo,2020-03-29,128.312067027,6085.276663255,38.0726748972,45.64665451185,11.83429667585
Marzo,2020-03-30,129.6005754885,6210.215068255,38.2927188221,45.69869770755,11.86025816765
Marzo,2020-03-31,132.963513599,6439.33874782,39.02690666835,47.3055102368,12.48588774045
