mes,date,ethereum,bitcoin,litecoin,monero,binance
Marzo,2019-03-11,135.2281088055,3927.81193469,56.3379774673,50.17342976885,14.59232839985
Marzo,2019-03-12,133.10880784199998,3895.22409145,55.3794000227,50.4832372722,14.916167193
Marzo,2019-03-13,133.66574973000002,3909.25096003,56.32196119275,51.80965244215,15.2730530461
Marzo,2019-03-14,133.9654610175,3923.90058194,56.77065257535,52.2877888507,14.98992505495
Marzo,2019-03-15,135.98114499349998,3941.27911144,57.9639150064,52.95375952955,15.1536955021
Marzo,2019-03-16,141.2352008945,4019.34690443,60.54379043495,54.4679923826,15.5908750942
Marzo,2019-03-17,140.84771224899998,4030.266580935,61.38608991565,53.7285930055,15.88992876155
Marzo,2019-03-18,140.554388678,4040.33697884,61.13653887695,53.34831994375,15.67320384065
Marzo,2019-03-19,140.0660364645,4053.014278235,60.3497456674,54.25034697895,15.71176675145
Marzo,2019-03-20,139.6263009805,4060.286316465,59.7632229426,55.20753159815,15.45108841305
Marzo,2019-03-21,138.42933050800002,4051.25561353,59.9109364907,54.626141718300005,14.8963969823
Marzo,2019-03-22,137.5114540645,4037.72455574,59.5861368775,53.8054851858,14.85545929395
Marzo,2019-03-23,138.1487080935,4032.9235917,60.60740519805,53.86235337335,15.3252328961
Marzo,2019-03-24,137.3446816335,4023.446236325,60.48025208825,53.85286642655,16.1467023941
Marzo,2019-03-25,135.592750387,3986.43612813,59.96323111,52.5977053047,16.8162541373
Marzo,2019-03-26,134.60884865100002,3964.916987505,58.9939711198,51.721583095750006,16.3027283601
Marzo,2019-03-27,138.208569384,4032.438348065,60.80665841695,53.932201756050006,16.50215912515
Marzo,2019-03-28,139.716552181,4067.58430741,61.48401056005,54.22872707075,16.761238698
Marzo,2019-03-29,140.2971702295,4073.79899676,60.8960603346,53.26035626605,16.6745233442
Marzo,2019-03-30,145.32248645599998,4175.358150435,62.23703582155,54.6445643576,16.65518591395
Marzo,2019-03-31,141.443292112,4103.56223114,60.53134131385,54.80580187525,17.1703917682
