mes,date,ethereum,bitcoin,litecoin,monero,binance
Diciembre,2020-12-17,651.291820955,22438.668317465,100.187708635,159.086684555,30.643224795
Diciembre,2020-12-18,647.52759702,22819.206712835003,105.90082281,156.767483635,30.43968995
Diciembre,2020-12-19,657.69290085,23456.16376956,114.720723745,156.07546137,32.553024735
Diciembre,2020-12-20,642.46907235,23678.685458745,116.754190895,154.0792982,34.107669225
Diciembre,2020-12-21,623.84130458,23109.675186425,109.807110305,148.317787335,33.603572735
Diciembre,2020-12-22,612.3142972149999,23110.253766595,106.44911895,150.70016787499998,32.17458507
Diciembre,2020-12-23,598.743522705,23413.567646145,106.57865985,158.84911427,32.22790792
Diciembre,2020-12-24,591.205772365,23272.96767629,105.769600115,152.658123765,31.580511465
Diciembre,2020-12-25,619.242915575,24086.887914305,118.305749495,156.85655354,32.6497678
Diciembre,2020-12-26,634.061743675,25620.38018765,129.934347625,163.595815635,33.27353085
Diciembre,2020-12-27,669.8642533,27105.804893605,130.70856229,163.59213826,33.470171050000005
Diciembre,2020-12-28,714.541790445,26798.37599787,131.62820865,162.434967635,34.688970305
Diciembre,2020-12-29,715.051170735,26679.009079565,125.89788916,161.016580445,37.41343269
Diciembre,2020-12-30,737.646054495,28148.914856535,127.947233435,160.80409632,38.030545360000005
Diciembre,2020-12-31,740.405674055,28723.43434075,126.60136377,158.518103635,37.453668375
